"","t","Base","Height","Error Count Mean","% Error Count Mean","Correct Count Mean","% Correct Mean","False Positives Count Mean","% False Positives Count Mean","False Negative Count Mean","% False Negatives Count Mean","Error Count SD","% Error Count SD","Correct Count SD","% Correct SD","False Positives Count SD","% False Positives SD","False Negative Count SD","% False Negatives Count SD"
"218",0.631578947368421,7.37105263157895,2.17065333809354,259.05,2.5905,9740.95,97.4095,134.05,1.3405,125,1.25,51.5532172664938,0.515532172664938,51.5532172664938,0.515532172664937,57.5513272058768,0.575513272058768,43.508014990586,0.43508014990586
"219",0.789473684210526,7.37105263157895,2.17065333809354,259.95,2.5995,9740.05,97.4005,153.95,1.5395,106,1.06,36.7487557970549,0.367487557970549,36.7487557970549,0.367487557970548,69.2527597778031,0.692527597778031,54.7030259915444,0.547030259915444
"220",0.947368421052632,7.37105263157895,2.17065333809354,253.15,2.5315,9746.85,97.4685,144.3,1.443,108.85,1.0885,39.0953961483958,0.390953961483958,39.0953961483958,0.390953961483959,39.7215306855111,0.397215306855111,46.047201183591,0.46047201183591
"221",1.10526315789474,7.37105263157895,2.17065333809354,267.65,2.6765,9732.35,97.3235,163.05,1.6305,104.6,1.046,39.6063192725074,0.396063192725074,39.6063192725074,0.396063192725074,53.271375744242,0.53271375744242,43.818285056163,0.43818285056163
"222",1.26315789473684,7.37105263157895,2.17065333809354,290.85,2.9085,9709.15,97.0915,180.75,1.8075,110.1,1.101,41.7451856663231,0.417451856663231,41.7451856663231,0.417451856663231,68.1251750359895,0.681251750359895,41.4016272245682,0.414016272245682
"223",1.42105263157895,7.37105263157895,2.17065333809354,290.5,2.905,9709.5,97.095,183.35,1.8335,107.15,1.0715,28.4503260549256,0.284503260549256,28.4503260549256,0.284503260549255,60.030935007667,0.60030935007667,46.7031780728599,0.467031780728599
"224",1.57894736842105,7.37105263157895,2.17065333809354,306.75,3.0675,9693.25,96.9325,179.4,1.794,127.35,1.2735,47.1937495861475,0.471937495861475,47.1937495861475,0.471937495861476,82.0855779370722,0.820855779370722,56.9979454846724,0.569979454846724
"225",1.73684210526316,7.37105263157895,2.17065333809354,328,3.28,9672,96.72,183.55,1.8355,144.45,1.4445,40.8991056394301,0.408991056394301,40.8991056394301,0.408991056394303,60.9343693527803,0.609343693527803,55.5598065625067,0.555598065625067
"226",1.89473684210526,7.37105263157895,2.17065333809354,330.65,3.3065,9669.35,96.6935,171.15,1.7115,159.5,1.595,61.4194166110531,0.614194166110531,61.4194166110531,0.614194166110531,76.1095297995973,0.761095297995973,52.4098223015897,0.524098223015897
"227",2.05263157894737,7.37105263157895,2.17065333809354,336.1,3.361,9663.9,96.639,216.8,2.168,119.3,1.193,54.1060362426849,0.54106036242685,54.1060362426849,0.54106036242685,71.8211228275535,0.718211228275535,54.7906061867889,0.547906061867889
